Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/05/2016;375,4;368,59;341,69;318,68;292,99;277,27;280,4;280,4;292,99;305,75;315,44;321,94;312,2;305,75;296,17;335,07;378,83;399,57;399,57;413,58;714,04;971,82;1017,84;1013,21;1003,97;999,36;985,56;1013,21;1050,45;1126,13;1169,4
01/04/2016;859,65;790,1;747,56;718,2;676,9;624,34;573,1;519,44;471,08;449,25;427,74;460,12;442,04;504,4;565,33;608,43;588,72;573,1;546,07;504,4;456,49;413,58;371,99;331,77;308,97;315,44;355,06;378,83;378,83;378,83;
01/03/2016;1164,57;1150,11;1227,87;1367,61;1377,76;1357,47;1327,21;1287,19;1287,19;1222,96;1242,62;1179,09;1064,52;958,14;890,63;820,31;751,78;685,1;624,34;580,89;549,9;592,65;751,78;668,73;672,81;967,25;1121,35;1097,56;1073,93;999,36;930,95
01/02/2016;616,37;616,37;640,38;672,81;714,04;701,59;693,33;685,1;660,59;652,48;685,1;714,04;685,1;656,53;644,4;664,66;811,64;868,47;881,74;872,89;877,31;881,74;864,05;930,95;1008,59;1055,13;1154,92;1203,4;1198,53;;
01/01/2016;1372,68;1480,57;1522,32;1553,86;1596,22;1622,87;1628,22;1622,87;1585,6;1543,32;1538,06;1559,13;1606,87;1633,57;1649,66;1655,03;1649,66;1638,93;1622,87;1553,86;1465;1347,36;1203,4;1111,82;1036,44;944,52;850,86;764,49;656,53;592,65;584,8
01/12/2015;1606,87;1590,91;1596,22;1559,13;1559,13;1559,13;1511,84;1449,49;1408,37;1367,61;1367,61;1352,41;1352,41;1357,47;1352,41;1352,41;1332,24;1312,16;1272,28;1267,32;1232,78;1159,74;1073,93;1031,78;1017,84;1036,44;1102,31;1164,57;1213,17;1277,24;1312,16
01/11/2015;1403,25;1367,61;1332,24;1252,48;1203,4;1140,5;1102,31;1140,5;1312,16;1332,24;1337,28;1347,36;1357,47;1352,41;1347,36;1347,36;1382,85;1418,61;1444,33;1532,81;1517,08;1522,32;1532,81;1569,7;1553,86;1538,06;1532,81;1559,13;1617,53;1622,87;
01/10/2015;764,49;751,78;747,56;734,93;709,88;656,53;620,35;604,47;739,13;971,82;1169,4;1332,24;1423,74;1676,58;1868,69;1958,6;1986,96;1975,6;1952,94;1896,65;1851,97;1840,86;1913,48;1992,64;1958,6;1907,86;1807,63;1676,58;1564,42;1506,62;1444,33
01/09/2015;321,94;292,99;286,67;308,97;318,68;318,68;378,83;424,19;588,72;588,72;588,72;588,72;596,58;576,99;549,9;508,15;456,49;424,19;403,06;378,83;358,43;348,36;335,07;321,94;315,44;338,38;385,7;588,72;697,46;747,56;
01/08/2015;1398,14;1312,16;1203,4;1097,56;990,15;846,47;714,04;592,65;496,94;467,42;403,06;371,99;355,06;338,38;325,21;308,97;292,99;280,4;274,16;246,64;234,7;217,13;237,67;264,89;267,97;267,97;296,17;335,07;345,02;355,06;348,36
01/07/2015;485,8;452,87;420,64;413,58;378,83;375,4;399,57;628,34;773;807,32;850,86;939,99;1083,36;1145,3;1282,22;1423,74;1548,59;1601,54;1617,53;1622,87;1671,19;1709,06;1763,61;1774,58;1829,76;1824,22;1791,08;1747,19;1671,19;1590,91;1501,4
01/06/2015;794,4;743,34;709,88;664,66;580,89;538,42;493,22;456,49;424,19;385,7;318,68;338,38;406,56;561,46;798,7;939,99;1003,97;1027,13;1083,36;1102,31;1083,36;1041,1;1008,59;967,25;926,45;868,47;794,4;701,59;620,35;538,42;
01/05/2015;318,68;305,75;289,83;252,68;252,68;280,4;286,67;292,99;286,67;286,67;283,53;283,53;283,53;289,83;286,67;283,53;286,67;274,16;252,68;237,67;228,8;217,13;205,66;228,8;261,82;348,36;561,46;747,56;777,26;803;815,97
01/04/2015;722,38;743,34;768,74;764,49;722,38;689,21;656,53;600,52;534,6;478,42;431,3;365,19;321,94;292,99;277,27;267,97;252,68;246,64;240,65;246,64;255,72;264,89;289,83;312,2;338,38;371,99;378,83;375,4;351,71;325,21;
01/03/2015;842,09;768,74;730,74;668,73;632,34;612,4;573,1;519,44;508,15;511,9;515,67;508,15;519,44;496,94;474,75;489,51;496,94;493,22;460,12;434,87;410,06;403,06;382,26;365,19;358,43;351,71;335,07;341,69;406,56;508,15;689,21
01/02/2015;463,77;478,42;485,8;489,51;493,22;493,22;508,15;511,9;527;527;515,67;508,15;546,07;588,72;576,99;549,9;565,33;596,58;652,48;714,04;781,53;850,86;935,47;930,95;921,95;921,95;890,63;872,89;;;
01/01/2015;1237,69;1297,16;1292,17;1282,22;1267,32;1222,96;1154,92;1107,06;1083,36;1059,82;1083,36;1041,1;971,82;859,65;794,4;743,34;701,59;672,81;632,34;569,21;542,24;504,4;478,42;445,64;424,19;410,06;389,16;382,26;403,06;445,64;456,49
01/12/2014;471,0771;420,6427;389,1563;355,0625;321,9399;308,9711;299,352;283,5283;271,0598;261,8215;246,6438;243,6416;289,8263;299,352;318,6825;318,6825;335,0701;413,5813;442,0439;445,6422;434,8742;434,8742;403,0579;438,4546;790,1012;935,4684;994,7504;1126,132;1126,132;1145,3024;1145,3024
01/11/2014;222,9441;220,0334;214,2472;231,7458;267,9695;318,6825;442,0439;569,2124;790,1012;756,0068;697,4601;644,4041;608,4325;519,4373;478,4229;460,1237;399,5686;321,9399;292,9911;271,0598;261,8215;292,9911;345,0221;403,0579;427,7404;493,218;561,4647;511,9039;496,9382;482,1088;
01/10/2014;1475,3727;1638,9297;1655,0338;1601,5408;1601,5408;1454,654;1454,654;1362,536;1322,1896;1267,3219;1198,5264;1150,1104;1257,4224;1017,845;890,6308;705,7354;515,6664;471,0771;434,8742;420,6427;420,6427;420,6427;413,5813;382,2615;361,8047;348,3592;335,0701;321,9399;308,9711;280,3952;237,671
01/09/2014;420,6427;471,0771;648,4396;899,5445;815,971;829,0008;803,0043;743,3402;660,5923;592,6489;511,9039;427,7404;413,5813;338,3776;312,1981;286,672;286,672;315,4352;396,0885;527,0042;482,1088;456,4901;445,6422;493,218;527,0042;553,7494;608,4325;689,2146;895,0842;1277,245;
01/08/2014;417,1074;382,2615;365,1903;351,706;331,7726;321,9399;315,4352;305,7545;292,9911;283,5283;277,2727;274,1609;274,1609;315,4352;338,3776;351,706;368,5855;358,4288;315,4352;338,3776;396,0885;375,4045;368,5855;331,7726;296,1664;331,7726;345,0221;312,1981;292,9911;289,8263;325,2074
01/07/2014;1741,7281;1532,8076;1393,0375;1297,1617;1222,9615;1135,7048;1078,6407;990,1509;912,9656;803,0043;760,2434;794,3952;768,7384;584,8047;604,4747;523,2166;463,7661;424,187;410,0643;378,8283;368,5855;389,1563;431,3028;413,5813;406,5565;424,187;474,7457;538,4169;549,904;515,6664;463,7661
01/06/2014;608,4325;584,8047;546,0667;456,4901;485,8033;530,8002;1041,1005;1863,1108;2905,3813;3295,9326;3342,4656;3309,2075;3295,9326;3309,2075;3382,509;3409,2854;3415,9895;3402,5852;3322,4985;3269,4316;3131,38;2969,4243;2841,766;2616,3523;2445,0142;2277,264;2200,6274;2200,6274;2142,224;1952,9395;
01/05/2014;325,2074;403,0579;389,1563;361,8047;305,7545;286,672;243,6416;222,9441;214,2472;214,2472;214,2472;211,3718;202,8172;187,2379;180,9403;171,5884;177,8103;177,8103;180,9403;180,9403;177,8103;184,0829;190,4052;205,6567;240,6506;368,5855;523,2166;604,4747;616,3716;644,4041;636,356
01/04/2014;463,7661;449,2493;417,1074;385,7042;361,8047;348,3592;335,0701;321,9399;328,485;341,6949;338,3776;331,7726;325,2074;335,0701;328,485;308,9711;302,5481;299,352;296,1664;283,5283;289,8263;296,1664;292,9911;296,1664;296,1664;296,1664;296,1664;292,9911;277,2727;286,672;
01/03/2014;399,5686;382,2615;417,1074;452,8653;493,218;584,8047;569,2124;546,0667;538,4169;523,2166;515,6664;508,1498;546,0667;726,5535;850,8566;930,9545;976,3916;985,558;1022,4832;1055,1305;1073,926;1083,3617;1017,845;994,7504;971,8182;953,5905;912,9656;850,8566;764,4873;608,4325;530,8002
01/02/2014;410,0643;382,2615;341,6949;305,7545;292,9911;271,0598;258,7639;249,6571;243,6416;240,6506;237,671;234,7027;240,6506;249,6571;258,7639;274,1609;286,672;289,8263;274,1609;255,7173;255,7173;271,0598;255,7173;252,6817;299,352;328,485;365,1903;427,7404;;;
01/01/2014;217,1344;240,6506;286,672;292,9911;325,2074;392,6177;463,7661;508,1498;553,7494;640,3762;576,9925;640,3762;768,7384;850,8566;859,6473;962,6912;1017,845;999,3564;971,8182;944,5162;859,6473;781,5347;714,0405;656,5338;592,6489;553,7494;624,342;608,4325;557,6029;504,4041;456,4901
01/12/2013;286,672;305,7545;321,9399;331,7726;312,1981;305,7545;305,7545;302,5481;302,5481;325,2074;338,3776;328,485;315,4352;338,3776;358,4288;368,5855;338,3776;308,9711;286,672;274,1609;261,8215;246,6438;234,7027;196,7763;184,0829;177,8103;171,5884;177,8103;184,0829;196,7763;205,6567
01/11/2013;456,4901;403,0579;368,5855;355,0625;331,7726;325,2074;328,485;321,9399;315,4352;308,9711;292,9911;289,8263;280,3952;267,9695;258,7639;246,6438;237,671;234,7027;231,7458;246,6438;299,352;328,485;302,5481;296,1664;296,1664;286,672;292,9911;249,6571;283,5283;286,672;
01/10/2013;1687,3857;1671,186;1665,7966;1660,4126;1644,2924;1601,5408;1496,1807;1423,744;1362,536;1267,3219;1169,4037;1013,2131;850,8566;846,4716;768,7384;664,6585;592,6489;515,6664;467,4173;434,8742;406,5565;434,8742;420,6427;420,6427;523,2166;534,6044;542,2377;549,904;538,4169;511,9039;493,218
01/09/2013;515,6664;504,4041;504,4041;496,9382;496,9382;438,4546;410,0643;355,0625;335,0701;315,4352;296,1664;286,672;274,1609;261,8215;246,6438;289,8263;546,0667;693,3336;697,4601;705,7354;829,0008;1222,9615;1741,7281;1969,9253;1964,2583;1930,3615;1835,3053;1736,2703;1719,9282;1676,5806;
01/08/2013;1403,2502;1423,744;1413,4858;1398,141;1332,2415;1218,0626;1145,3024;994,7504;877,3112;877,3112;877,3112;768,7384;680,999;616,3716;565,3345;508,1498;511,9039;485,8033;463,7661;413,5813;406,5565;382,2615;358,4288;338,3776;325,2074;371,9902;538,4169;538,4169;467,4173;420,6427;538,4169
01/07/2013;2481,4307;2487,516;2463,202;2457,1348;2408,7622;2336,7566;2253,5984;2113,2026;1975,5972;1835,3053;1671,186;1496,1807;1322,1896;1111,8191;939,989;777,2621;660,5923;561,4647;493,218;500,6669;751,7773;1003,9688;1107,0605;1183,9377;1222,9615;1257,4224;1282,2155;1312,161;1362,536;1367,6053;1393,0375
01/06/2013;565,3345;705,7354;829,0008;820,3073;820,3073;811,6417;790,1012;730,7392;652,4829;549,904;478,4229;413,5813;361,8047;335,0701;328,485;318,6825;315,4352;325,2074;399,5686;608,4325;1008,5877;1174,2423;1769,0955;1863,1108;2009,733;2090,0728;2136,4102;2218,2417;2324,8208;2432,9119;
01/05/2013;208,5083;199,9897;193,5847;190,4052;190,4052;184,0829;174,693;171,5884;168,4968;174,693;171,5884;174,693;171,5884;177,8103;193,5847;249,6571;289,8263;277,2727;264,8901;246,6438;237,671;228,8003;220,0334;205,6567;199,9897;211,3718;225,8664;243,6416;308,9711;399,5686;467,4173
01/04/2013;576,9925;538,4169;471,0771;434,8742;442,0439;485,8033;542,2377;576,9925;584,8047;584,8047;576,9925;546,0667;546,0667;527,0042;496,9382;438,4546;427,7404;396,0885;365,1903;345,0221;341,6949;308,9711;292,9911;271,0598;255,7173;231,7458;225,8664;222,9441;217,1344;211,3718;
01/03/2013;511,9039;515,6664;515,6664;504,4041;434,8742;410,0643;385,7042;375,4045;382,2615;385,7042;427,7404;442,0439;584,8047;739,1326;714,0405;764,4873;803,0043;781,5347;760,2434;768,7384;833,3581;921,9467;886,1841;864,053;890,6308;872,885;807,3195;722,3751;701,594;664,6585;616,3716
01/02/2013;171,5884;174,693;174,693;177,8103;171,5884;177,8103;205,6567;231,7458;305,7545;361,8047;355,0625;348,3592;365,1903;385,7042;463,7661;523,2166;600,5249;632,3436;664,6585;693,3336;722,3751;739,1326;730,7392;705,7354;672,8136;632,3436;584,8047;530,8002;;;
01/01/2013;616,3716;620,3529;632,3436;644,4041;604,4747;608,4325;620,3529;632,3436;739,1326;842,0935;785,8144;680,999;624,342;553,7494;471,0771;424,187;392,6177;392,6177;410,0643;382,2615;361,8047;338,3776;318,6825;286,672;261,8215;246,6438;225,8664;217,1344;199,9897;187,2379;177,8103
01/12/2012;162,3527;168,4968;214,2472;205,6567;190,4052;180,9403;202,8172;196,7763;205,6567;214,2472;220,0334;231,7458;228,8003;225,8664;225,8664;225,8664;228,8003;220,0334;214,2472;211,3718;217,1344;211,3718;211,3718;208,5083;199,9897;190,4052;190,4052;211,3718;222,9441;243,6416;296,1664
01/11/2012;624,342;580,8946;534,6044;511,9039;485,8033;449,2493;403,0579;365,1903;331,7726;305,7545;283,5283;267,9695;264,8901;280,3952;312,1981;358,4288;365,1903;341,6949;318,6825;308,9711;261,8215;243,6416;234,7027;217,1344;205,6567;202,8172;190,4052;177,8103;171,5884;168,4968;
01/10/2012;177,8103;174,693;174,693;177,8103;180,9403;184,0829;177,8103;171,5884;159,3006;156,2619;162,3527;184,0829;205,6567;184,0829;171,5884;159,3006;153,2367;147,2278;147,2278;144,2442;147,2278;129,5425;196,7763;264,8901;274,1609;392,6177;569,2124;640,3762;680,999;680,999;656,5338
01/09/2012;225,8664;225,8664;225,8664;211,3718;205,6567;196,7763;184,0829;177,8103;177,8103;171,5884;177,8103;184,0829;180,9403;177,8103;171,5884;159,3006;156,2619;147,2278;165,4182;184,0829;190,4052;184,0829;184,0829;187,2379;187,2379;187,2379;187,2379;180,9403;162,3527;159,3006;
01/08/2012;1262,3691;1287,1917;1277,245;1252,4816;1227,8667;1213,1696;1140,5005;1059,82;949,05;872,885;781,5347;664,6585;600,5249;553,7494;463,7661;417,1074;375,4045;358,4288;338,3776;315,4352;299,352;277,2727;264,8901;249,6571;243,6416;237,671;231,7458;231,7458;231,7458;237,671;231,7458
01/07/2012;1222,9615;1135,7048;1059,82;930,9545;815,971;697,4601;632,3436;561,4647;561,4647;508,1498;471,0771;463,7661;456,4901;452,8653;456,4901;449,2493;460,1237;553,7494;604,4747;644,4041;660,5923;648,4396;624,342;576,9925;546,0667;557,6029;676,9026;921,9467;980,9715;1078,6407;1203,4014
01/06/2012;482,1088;420,6427;442,0439;576,9925;785,8144;958,1375;1008,5877;1107,0605;1174,2423;1213,1696;1449,4883;1564,4163;1644,2924;1698,2122;1752,6595;1791,0829;1807,6278;1863,1108;1896,6451;1907,8638;1885,4468;1896,6451;1885,4468;1846,4122;1774,5846;1681,9806;1612,1964;1485,7656;1423,744;1322,1896;
01/05/2012;1140,5005;1135,7048;1121,3549;1102,3083;1083,3617;1055,1305;1013,2131;953,5905;908,4852;842,0935;747,5551;620,3529;482,1088;431,3028;375,4045;351,706;318,6825;292,9911;277,2727;264,8901;243,6416;231,7458;234,7027;246,6438;280,3952;338,3776;434,8742;569,2124;604,4747;584,8047;542,2377
01/04/2012;147,2278;150,2253;153,2367;156,2619;153,2367;147,2278;138,3199;129,5425;132,4535;135,3793;177,8103;193,5847;202,8172;220,0334;246,6438;228,8003;211,3718;202,8172;202,8172;214,2472;199,9897;190,4052;162,3527;150,2253;141,2749;338,3776;798,6962;1003,9688;1069,2177;1135,7048;
01/03/2012;705,7354;714,0405;697,4601;656,5338;584,8047;527,0042;463,7661;399,5686;355,0625;292,9911;274,1609;237,671;208,5083;196,7763;214,2472;208,5083;217,1344;211,3718;196,7763;177,8103;180,9403;177,8103;177,8103;171,5884;171,5884;165,4182;147,2278;162,3527;144,2442;147,2278;150,2253
01/02/2012;456,4901;403,0579;368,5855;321,9399;296,1664;271,0598;264,8901;255,7173;249,6571;267,9695;289,8263;305,7545;299,352;315,4352;355,0625;375,4045;358,4288;341,6949;328,485;321,9399;318,6825;315,4352;286,672;312,1981;345,0221;467,4173;714,0405;743,3402;726,5535;;
01/01/2012;280,3952;283,5283;296,1664;292,9911;280,3952;280,3952;277,2727;261,8215;240,6506;220,0334;214,2472;211,3718;237,671;420,6427;685,103;648,4396;648,4396;680,999;701,594;685,103;632,3436;592,6489;530,8002;523,2166;538,4169;608,4325;624,342;592,6489;573,0984;530,8002;493,218
01/12/2011;312,1981;308,9711;296,1664;277,2727;252,6817;249,6571;243,6416;237,671;240,6506;211,3718;231,7458;243,6416;261,8215;292,9911;325,2074;312,1981;308,9711;302,5481;302,5481;283,5283;243,6416;220,0334;199,9897;187,2379;177,8103;187,2379;228,8003;283,5283;318,6825;321,9399;299,352
01/11/2011;842,0935;794,3952;714,0405;697,4601;652,4829;569,2124;515,6664;445,6422;410,0643;371,9902;321,9399;315,4352;345,0221;368,5855;365,1903;456,4901;523,2166;549,904;580,8946;604,4747;553,7494;553,7494;508,1498;449,2493;410,0643;368,5855;355,0625;335,0701;321,9399;312,1981;
01/10/2011;478,4229;478,4229;449,2493;420,6427;382,2615;375,4045;361,8047;358,4288;389,1563;410,0643;442,0439;485,8033;584,8047;944,5162;1041,1005;1088,0889;1121,3549;1145,3024;1154,9246;1174,2423;1169,4037;1169,4037;1150,1104;1154,9246;1135,7048;1055,1305;967,2514;895,0842;807,3195;701,594;886,1841
01/09/2011;1840,8562;1802,1077;1714,4913;1612,1964;1553,8582;1490,9705;1538,062;1725,3702;2165,5278;2469,2737;2457,1348;2396,715;2295,0625;2200,6274;2130,601;2090,0728;2049,7827;1998,3346;1952,9395;1913,4807;1840,8562;1763,6117;1687,3857;1758,133;1807,6278;1501,3965;1097,5623;697,4601;588,7228;493,218;
01/08/2011;1078,6407;1475,3727;1649,6604;1730,8177;1741,7281;1752,6595;1774,5846;1818,6833;1930,3615;2067,0205;2113,2026;2113,2026;2078,5369;2009,733;1947,2874;1868,6873;1719,9282;1601,5408;1606,8658;1633,5723;1559,1345;1548,5873;1601,5408;1655,0338;1655,0338;1644,2924;1644,2924;1638,9297;1644,2924;1676,5806;1796,5927
01/07/2011;772,9966;1126,132;1322,1896;1342,3167;1362,536;1372,6803;1377,761;1362,536;1342,3167;1322,1896;1317,1724;1307,1554;1287,1917;1232,7777;1159,7448;1097,5623;953,5905;904,0114;837,7223;701,594;714,0405;1003,9688;1041,1005;1031,779;1022,4832;1022,4832;985,558;921,9467;850,8566;815,971;855,2485
01/06/2011;165,4182;165,4182;162,3527;159,3006;159,3006;156,2619;165,4182;193,5847;214,2472;228,8003;237,671;246,6438;277,2727;280,3952;271,0598;258,7639;249,6571;237,671;231,7458;225,8664;217,1344;264,8901;308,9711;338,3776;371,9902;382,2615;396,0885;382,2615;368,5855;396,0885;
01/05/2011;292,9911;289,8263;286,672;274,1609;264,8901;255,7173;255,7173;234,7027;228,8003;220,0334;214,2472;208,5083;214,2472;220,0334;225,8664;249,6571;249,6571;252,6817;264,8901;264,8901;255,7173;246,6438;228,8003;217,1344;208,5083;202,8172;193,5847;187,2379;180,9403;171,5884;171,5884
01/04/2011;1121,3549;1164,5712;1227,8667;1213,1696;1198,5264;1174,2423;1145,3024;1111,8191;1059,82;1022,4832;980,9715;912,9656;815,971;747,5551;718,2041;685,103;584,8047;493,218;456,4901;420,6427;424,187;434,8742;438,4546;442,0439;442,0439;399,5686;378,8283;365,1903;318,6825;296,1664;
01/03/2011;1612,1964;1543,3219;1496,1807;1377,761;1292,1738;1213,1696;1116,5839;985,558;895,0842;807,3195;781,5347;886,1841;872,885;807,3195;777,2621;730,7392;714,0405;697,4601;680,999;660,5923;624,342;573,0984;496,9382;460,1237;442,0439;434,8742;427,7404;485,8033;588,7228;734,9322;1013,2131
01/02/2011;1111,8191;1140,5005;1150,1104;1130,9153;1188,7946;1297,1617;1347,3628;1357,4725;1342,3167;1352,4148;1403,2502;1454,654;1496,1807;1517,0773;1569,7035;1606,8658;1628,2203;1633,5723;1638,9297;1633,5723;1638,9297;1649,6604;1687,3857;1709,0597;1736,2703;1725,3702;1698,2122;1665,7966;;;
01/01/2011;1307,1554;1232,7777;890,6308;833,3581;777,2621;697,4601;628,3389;576,9925;538,4169;530,8002;640,3762;632,3436;705,7354;764,4873;777,2621;772,9966;764,4873;764,4873;730,7392;760,2434;798,6962;859,6473;926,4472;985,558;994,7504;985,558;990,1509;980,9715;994,7504;1045,7708;1069,2177
01/12/2010;399,5686;410,0643;452,8653;584,8047;886,1841;962,6912;967,2514;985,558;1022,4832;1027,1279;1059,82;1107,0605;1203,4014;1352,4148;1393,0375;1403,2502;1434,0248;1449,4883;1454,654;1454,654;1475,3727;1506,6179;1511,8448;1527,5587;1548,5873;1574,9962;1580,2942;1553,8582;1527,5587;1480,5664;1413,4858
01/11/2010;478,4229;511,9039;546,0667;542,2377;493,218;471,0771;442,0439;365,1903;345,0221;338,3776;328,485;312,1981;296,1664;286,672;274,1609;280,3952;312,1981;292,9911;246,6438;237,671;249,6571;292,9911;315,4352;355,0625;385,7042;389,1563;431,3028;445,6422;424,187;417,1074;
01/10/2010;228,8003;243,6416;249,6571;305,7545;345,0221;375,4045;417,1074;449,2493;467,4173;471,0771;424,187;399,5686;365,1903;331,7726;338,3776;424,187;420,6427;406,5565;456,4901;478,4229;508,1498;515,6664;493,218;467,4173;420,6427;368,5855;338,3776;315,4352;321,9399;382,2615;434,8742
01/09/2010;243,6416;237,671;231,7458;225,8664;220,0334;214,2472;211,3718;202,8172;196,7763;193,5847;190,4052;184,0829;174,693;171,5884;168,4968;168,4968;159,3006;153,2367;147,2278;141,2749;132,4535;129,5425;174,693;177,8103;171,5884;165,4182;208,5083;208,5083;211,3718;214,2472;
01/08/2010;760,2434;734,9322;660,5923;726,5535;824,6506;881,7443;904,0114;921,9467;921,9467;899,5445;890,6308;868,4656;833,3581;772,9966;739,1326;632,3436;588,7228;515,6664;463,7661;424,187;375,4045;368,5855;351,706;318,6825;312,1981;305,7545;292,9911;280,3952;274,1609;261,8215;252,6817
01/07/2010;523,2166;493,218;463,7661;431,3028;403,0579;378,8283;345,0221;331,7726;321,9399;331,7726;331,7726;348,3592;365,1903;345,0221;378,8283;420,6427;689,2146;886,1841;949,05;985,558;999,3564;985,558;958,1375;935,4684;976,3916;958,1375;935,4684;904,0114;877,3112;833,3581;785,8144
01/06/2010;820,3073;747,5551;664,6585;648,4396;739,1326;798,6962;824,6506;820,3073;790,1012;756,0068;718,2041;664,6585;640,3762;608,4325;569,2124;584,8047;553,7494;511,9039;467,4173;442,0439;508,1498;660,5923;760,2434;714,0405;697,4601;689,2146;664,6585;632,3436;584,8047;561,4647;
01/05/2010;2342,7317;2354,6956;2414,7927;2469,2737;2518,011;2536,3623;2567,0378;2690,8577;2690,8577;2616,3523;2493,606;2366,678;2206,4941;2026,8677;1829,7595;1665,7966;1538,062;1490,9705;1480,5664;1434,0248;1372,6803;1327,2126;1277,245;1242,6177;1203,4014;1107,0605;1064,5156;1017,845;967,2514;921,9467;877,3112
01/04/2010;1130,9153;1154,9246;1164,5712;1213,1696;1287,1917;1362,536;1393,0375;1372,6803;1347,3628;1277,245;1208,2823;1145,3024;985,558;868,4656;777,2621;685,103;608,4325;542,2377;508,1498;463,7661;445,6422;434,8742;1013,2131;1511,8448;1633,5723;1840,8562;2247,6938;2402,7363;2372,6763;2336,7566;
01/03/2010;877,3112;859,6473;824,6506;764,4873;709,8842;664,6585;624,342;604,4747;608,4325;608,4325;608,4325;600,5249;620,3529;628,3389;664,6585;652,4829;632,3436;612,3981;576,9925;542,2377;511,9039;485,8033;471,0771;471,0771;596,5829;811,6417;917,4528;1059,82;1097,5623;1130,9153;1126,132
01/02/2010;1382,8474;1347,3628;1307,1554;1252,4816;1208,2823;1145,3024;1088,0889;1017,845;967,2514;930,9545;868,4656;904,0114;944,5162;958,1375;967,2514;976,3916;994,7504;976,3916;985,558;971,8182;967,2514;958,1375;958,1375;985,558;994,7504;962,6912;939,989;921,9467;;;
01/01/2010;850,8566;842,0935;833,3581;790,1012;751,7773;772,9966;798,6962;785,8144;764,4873;751,7773;747,5551;768,7384;807,3195;877,3112;917,4528;953,5905;990,1509;1027,1279;1088,0889;1150,1104;1222,9615;1342,3167;1403,2502;1439,1737;1465,0022;1501,3965;1506,6179;1517,0773;1522,3152;1470,1847;1418,612
01/12/2009;1741,7281;1617,5323;1490,9705;1382,8474;1247,5468;1097,5623;917,4528;734,9322;592,6489;534,6044;471,0771;482,1088;515,6664;482,1088;431,3028;378,8283;403,0579;584,8047;1121,3549;1227,8667;1135,7048;939,989;811,6417;820,3073;760,2434;636,356;680,999;1017,845;1130,9153;1013,2131;944,5162
01/11/2009;1342,3167;1257,4224;1174,2423;1078,6407;985,558;855,2485;772,9966;747,5551;640,3762;584,8047;600,5249;569,2124;538,4169;485,8033;463,7661;467,4173;542,2377;530,8002;456,4901;596,5829;1069,2177;1287,1917;1252,4816;1130,9153;949,05;764,4873;652,4829;734,9322;1169,4037;1580,2942;
01/10/2009;2107,4128;2136,4102;2136,4102;2130,601;2130,601;2136,4102;2130,601;2118,9973;2067,0205;1986,956;1969,9253;1998,3346;2038,3154;1964,2583;1913,4807;1818,6833;1736,2703;1692,7964;1644,2924;1580,2942;1538,062;1628,2203;1596,221;1580,2942;1580,2942;1569,7035;1569,7035;1553,8582;1522,3152;1470,1847;1382,8474
01/09/2009;341,6949;318,6825;305,7545;345,0221;378,8283;396,0885;399,5686;538,4169;930,9545;1126,132;1282,2155;1367,6053;1423,744;1465,0022;1506,6179;1532,8076;1569,7035;1612,1964;1671,186;1687,3857;1676,5806;1633,5723;1622,8737;1612,1964;1569,7035;1511,8448;1470,1847;1676,5806;1969,9253;2061,2698;
01/08/2009;985,558;1203,4014;1287,1917;1302,1556;1287,1917;1267,3219;1257,4224;1252,4816;1242,6177;1227,8667;1198,5264;1154,9246;1078,6407;976,3916;868,4656;781,5347;668,7323;553,7494;511,9039;584,8047;596,5829;616,3716;644,4041;668,7323;656,5338;616,3716;576,9925;523,2166;485,8033;449,2493;371,9902
01/07/2009;177,8103;187,2379;184,0829;187,2379;184,0829;187,2379;193,5847;202,8172;208,5083;271,0598;392,6177;624,342;722,3751;777,2621;815,971;815,971;820,3073;781,5347;734,9322;689,2146;640,3762;616,3716;632,3436;656,5338;656,5338;656,5338;648,4396;660,5923;672,8136;701,594;747,5551
01/06/2009;165,4182;159,3006;147,2278;132,4535;123,7657;109,5966;101,2906;98,556;98,556;98,556;95,8387;95,8387;95,8387;98,556;106,8112;129,5425;159,3006;165,4182;165,4182;165,4182;165,4182;168,4968;162,3527;153,2367;147,2278;135,3793;120,9003;132,4535;138,3199;159,3006;
